date,sourceType,xeroId,contact,description,accountCode,accountName,accountType,accountClass,lineAmount,taxType
2025-12-22,SPEND bank txn,bb232c79-31bb-4997-8c69-4bc45606cee9,Youlend,YOULEND ref: ,900,You Lend Loan,TERMLIAB,LIABILITY,78.88,NONE
2025-11-26,SPEND bank txn,bb2fbd84-9ad1-4ef6-971e-fa0aa363c82c,CAPIFY,CAPIFY ref: ,864,CAPIFY UK LLC,TERMLIAB,LIABILITY,49.16,NONE
2026-02-24,SPEND bank txn,bb9a72b0-0526-43c6-b38e-2097d16994fe,CAPIFY,CAPIFY ref: ,864,CAPIFY UK LLC,TERMLIAB,LIABILITY,49.16,NONE
2025-12-17,SPEND bank txn,bb9e3541-fec3-4e15-b630-8de4428a9380,SCOTT FILL,Scott Fill ref: ,814,Wages Payable - Payroll,CURRLIAB,LIABILITY,850,NONE
2025-11-25,SPEND bank txn,bc5b7226-8074-4c0a-95a7-ccd86dfe8f0e,CAPIFY,CAPIFY ref: ,864,CAPIFY UK LLC,TERMLIAB,LIABILITY,49.16,NONE
2026-03-03,SPEND bank txn,bc81f637-2df5-408b-a8e3-1dbc836eda09,DVLA-N15NAH,DVLA-N15NAH ref: ,325,Direct Expenses,DIRECTCOSTS,EXPENSE,23.27,NONE
2025-12-01,SPEND bank txn,bcf294e4-0900-4f11-9bbe-9274e9c76b94,DVLA-N15NAH,DVLA-N15NAH ref: ,325,Direct Expenses,DIRECTCOSTS,EXPENSE,22.31,NONE
2026-03-31,SPEND bank txn,bcff2043-59b7-4554-b979-ed26949757ac,Youlend,YOULEND ref: ,900,You Lend Loan,TERMLIAB,LIABILITY,78.88,NONE
2026-03-04,SPEND bank txn,bd43ff65-6b3e-474a-8ba2-580a89181a1d,Youlend,YOULEND ref: ,900,You Lend Loan,TERMLIAB,LIABILITY,78.88,NONE
2026-03-17,SPEND bank txn,be047c31-623d-47c5-be35-bbbe53eedc9a,dvsa,,325,Direct Expenses,DIRECTCOSTS,EXPENSE,102.5,NONE
2026-02-05,SPEND bank txn,be2e4145-a527-4866-ab2a-bf4afab8ae36,Youlend,YOULEND ref: ,900,You Lend Loan,TERMLIAB,LIABILITY,78.88,NONE
2026-01-27,SPEND bank txn,be9cbb25-e416-4097-a991-40c2f477753e,REECE RILEY,Reece Riley ref: ,814,Wages Payable - Payroll,CURRLIAB,LIABILITY,1650,NONE
2026-06-05,SPEND bank txn,beb8efc6-1ed1-4f8d-a42b-f627321f5879,Credit Flex,CREDIT_FLEX_FASANARA_COLLECTIONS,919,Credit Flex 950,CURRLIAB,LIABILITY,177.12,NONE
2025-11-24,SPEND bank txn,becddfb6-062d-44be-b7eb-6617712bcb50,Youlend,YOULEND ref: ,900,You Lend Loan,TERMLIAB,LIABILITY,78.88,NONE
2026-03-02,SPEND bank txn,bee85ce9-69e1-4b7b-b0ec-48b5b644c1eb,Youlend,YOULEND ref: ,900,You Lend Loan,TERMLIAB,LIABILITY,78.88,NONE
2026-07-06,SPEND bank txn,bf416257-5209-4dcb-9c44-7f05df1c54dc,Credit Flex,CREDIT_FLEX_FASANARA_COLLECTIONS,919,Credit Flex 950,CURRLIAB,LIABILITY,160.13,NONE
2026-01-30,SPEND bank txn,bf4d72f5-a0ab-49b0-929e-b571e704b53e,CAPIFY,CAPIFY ref: ,864,CAPIFY UK LLC,TERMLIAB,LIABILITY,49.16,NONE
2026-04-01,SPEND bank txn,bfc5fda3-0361-464d-b1e7-f47aec55c4e1,DVLA-FR13BNX,DVLA-FR13BNX ref: ,325,Direct Expenses,DIRECTCOSTS,EXPENSE,18.81,NONE
2026-01-13,SPEND bank txn,c0758b14-5c75-4f23-8cc8-c753f63a7359,PROREMAPS,"PROREMAPS.CO.UK - Unit 4, Whitacre Industrial Park Whitacre Str, HUDDERSFIELD",310,Cost of Goods Sold,DIRECTCOSTS,EXPENSE,49.44,INPUT2
2026-04-10,SPEND bank txn,c15e836d-0b06-41f2-9dd8-97beb8120224,Youlend,YOULEND ref: ,900,You Lend Loan,TERMLIAB,LIABILITY,78.88,NONE
2025-11-30,SPEND bank txn,c166212c-efb0-4a51-914d-3754533aae27,PROREMAPS,"PROREMAPS.CO.UK - Unit 4, Whitacre Industrial Park Whitacre Str, HUDDERSFIELD",310,Cost of Goods Sold,DIRECTCOSTS,EXPENSE,74.16,INPUT2
2026-01-02,SPEND bank txn,c199eedd-d0da-47d5-8f27-1b00552924de,DVLA-J25SJF,DVLA-J25SJF ref: ,325,Direct Expenses,DIRECTCOSTS,EXPENSE,23.18,NONE
2026-04-27,SPEND bank txn,c25e0e9b-33b1-46e3-aa44-3ec1a2d8d6de,Youlend,YOULEND ref: ,900,You Lend Loan,TERMLIAB,LIABILITY,78.88,NONE
2025-11-19,SPEND bank txn,c2ba6fe3-0f43-447d-8d79-36a37ab5fc7f,CAPIFY,CAPIFY ref: ,864,CAPIFY UK LLC,TERMLIAB,LIABILITY,49.16,NONE
2026-04-03,SPEND bank txn,c2df1d59-c4d6-417b-a219-e5e84d8b361f,Credit Flex,CREDIT_FLEX_FASANARA_COLLECTIONS,917,Credit Flex 3000,CURRLIAB,LIABILITY,160.35,NONE
2026-01-06,SPEND bank txn,c3a20672-a8cc-40ab-99bd-4f372e829c9b,Youlend,YOULEND ref: ,900,You Lend Loan,TERMLIAB,LIABILITY,78.88,NONE
2026-03-16,SPEND bank txn,c3f00f2e-8066-4ae1-80d7-c7c769dec866,Youlend,YOULEND ref: ,900,You Lend Loan,TERMLIAB,LIABILITY,78.88,NONE
2026-03-30,SPEND bank txn,c3f36c4c-d618-4543-a048-dc0ccda30444,Miss Lisa Davidson,,408,Cleaning,OVERHEADS,EXPENSE,130,NONE
2025-12-09,SPEND bank txn,c4a61bd7-f9b6-4359-9226-6f20aa4b8537,CAPIFY,CAPIFY ref: ,864,CAPIFY UK LLC,TERMLIAB,LIABILITY,49.16,NONE
2026-01-24,SPEND bank txn,c541985a-befd-4154-8390-7e0317b09b26,The Searchpoint Group,"THE SEARCHPOINT GROUP - Earl Business CentreDowry Street, OLDHAM",400,Advertising & Marketing,OVERHEADS,EXPENSE,60,NONE
2025-12-04,SPEND bank txn,c570939c-118d-4d62-92e5-e480277d8574,MOT MANAGER,VAT No 240 4408 43.,485,Subscriptions,OVERHEADS,EXPENSE,150,INPUT2
2026-02-06,SPEND bank txn,c5bbc6b7-36b3-436a-980d-2221bc03c15e,Learn About Limited,"LEARN ABOUT LTD - Newminster House, 27-29 Baldwin Street, BRISTOL",480,Staff Training,OVERHEADS,EXPENSE,399,NONE
2026-04-03,SPEND bank txn,c5d3570d-e56a-44eb-b1c0-a330344f864b,Credit Flex,CREDIT_FLEX_FASANARA_COLLECTIONS,917,Credit Flex 3000,CURRLIAB,LIABILITY,10,NONE
2026-02-06,SPEND bank txn,c61a1c12-bb3b-4b4c-9c7a-4558b63378cc,PROREMAPS,"PROREMAPS.CO.UK - Unit 4, Whitacre Industrial Park Whitacre Str, HUDDERSFIELD",310,Cost of Goods Sold,DIRECTCOSTS,EXPENSE,74.16,INPUT2
2025-11-14,SPEND bank txn,c7229146-fa02-4b6e-b7b6-70a03e7dab00,Youlend,YOULEND ref: ,900,You Lend Loan,TERMLIAB,LIABILITY,78.88,NONE
2026-06-23,SPEND bank txn,c72f9e44-9faf-4944-8c52-2d8541be08b1,Credit Flex,CREDIT_FLEX_FASANARA_COLLECTIONS,923,Credit Flex 828,CURRLIAB,LIABILITY,16.28,NONE
2025-12-11,SPEND bank txn,c7483471-ad24-4067-a3b4-c36b9666f046,CAPIFY,CAPIFY ref: ,864,CAPIFY UK LLC,TERMLIAB,LIABILITY,49.16,NONE
2026-03-20,SPEND bank txn,c77850dd-804d-4d53-a82a-6af6bfd462f6,PROREMAPS,"PROREMAPS.CO.UK - Unit 4, Whitacre Industrial Park Whitacre Str, HUDDERSFIELD",310,Cost of Goods Sold,DIRECTCOSTS,EXPENSE,74.16,INPUT2
2025-12-05,SPEND bank txn,c7ff68d2-02d7-4955-8b2c-d2bfb6e36001,PROREMAPS,"PROREMAPS.CO.UK - Unit 4, Whitacre Industrial Park Whitacre Str, HUDDERSFIELD",310,Cost of Goods Sold,DIRECTCOSTS,EXPENSE,74.16,INPUT2
2026-03-03,SPEND bank txn,c8082b37-0260-4e78-ac5c-7c06f9a3356f,Amazon,"AMZNMktplace*Z33UX91D4 - 1 Principal Pl, Worship St, LONDON",310,Cost of Goods Sold,DIRECTCOSTS,EXPENSE,78.99,INPUT2
2025-12-02,SPEND bank txn,c80ca0be-0384-46be-8c79-070c731ba130,DAWN ROUND,Dawn Round ref: ,325,Direct Expenses,DIRECTCOSTS,EXPENSE,500,NONE
2026-01-27,SPEND bank txn,c8db1613-4623-4032-a467-4fe6ae15d258,FIRESOLVE LIMITED,,325,Direct Expenses,DIRECTCOSTS,EXPENSE,315.9,NONE
2026-01-02,SPEND bank txn,c8edd51b-3962-48c5-a0cf-5202cf67dbbc,DVLA-VN08LZK,DVLA-VN08LZK ref: ,325,Direct Expenses,DIRECTCOSTS,EXPENSE,22.31,NONE
2025-12-12,SPEND bank txn,c8f76f7c-a3dc-48c8-9936-358257ff08a3,REECE RILEY,Reece Riley ref: ,814,Wages Payable - Payroll,CURRLIAB,LIABILITY,50,NONE
2026-02-06,SPEND bank txn,c91d524e-8c0f-4ffe-aaf9-8c0c8e574b01,CAPIFY,CAPIFY ref: ,864,CAPIFY UK LLC,TERMLIAB,LIABILITY,49.16,NONE
2026-04-14,SPEND bank txn,ca455032-68d2-461e-a221-56ba52429bcf,CAPIFY,CAPIFY ref: ,864,CAPIFY UK LLC,TERMLIAB,LIABILITY,122.49,NONE
2026-01-09,SPEND bank txn,ca65b2a3-cb79-4cd9-b2d8-ac86a7037488,MYPOS,,485,Subscriptions,OVERHEADS,EXPENSE,24,NONE
2026-03-10,SPEND bank txn,ca97eede-711b-4fab-b327-8b5ef643edbd,PROREMAPS,"PROREMAPS.CO.UK - Unit 4, Whitacre Industrial Park Whitacre Str, HUDDERSFIELD",310,Cost of Goods Sold,DIRECTCOSTS,EXPENSE,74.16,INPUT2
2026-01-12,SPEND bank txn,cbe9c367-b23f-408f-92d1-98f6b1d806fc,CAPIFY,CAPIFY ref: ,864,CAPIFY UK LLC,TERMLIAB,LIABILITY,49.16,NONE
2026-03-02,SPEND bank txn,cca74636-332c-40ee-a248-614e7208b2c6,DVLA-FR13BNX,DVLA-FR13BNX ref: ,325,Direct Expenses,DIRECTCOSTS,EXPENSE,18.81,NONE
2026-02-02,SPEND bank txn,ccec51aa-6f10-4381-8a43-a71bd32d01e3,DVLA-J25SJF,DVLA-J25SJF ref: ,325,Direct Expenses,DIRECTCOSTS,EXPENSE,23.18,NONE
2026-04-22,SPEND bank txn,cd3195e2-bc83-4e33-a4d1-c1dead4122eb,More Than Accountants,,401,Audit & Accountancy fees,OVERHEADS,EXPENSE,760.8,INPUT2
2026-03-13,SPEND bank txn,cd4ddd0f-dcab-498e-8aae-b2f91798d76b,FDMS,FDMS ref: ,485,Subscriptions,OVERHEADS,EXPENSE,54.8,INPUT2
2026-04-02,SPEND bank txn,cd4e45a5-55dd-4f45-8695-a92010eafe36,MARKETPLACE MERCHA,MARKETPLACE MERCHA ref: ,400,Advertising & Marketing,OVERHEADS,EXPENSE,36,NONE
2026-01-01,SPEND bank txn,ce332fff-cc3a-4bcf-83c8-53e208a878b1,Bank fee,Fees: Bank transfer and Direct Debit for last month (20p per transaction),404,Bank Fees,OVERHEADS,EXPENSE,69.99,EXEMPTINPUT
2025-11-03,SPEND bank txn,ce690023-9a2e-409b-a10c-940b51026ce2,DVLA-J25SJF,DVLA-J25SJF ref: ,325,Direct Expenses,DIRECTCOSTS,EXPENSE,23.18,NONE
2026-01-21,SPEND bank txn,ce8e5934-51a9-493d-85d9-f67b19e1bc2f,ICONIC MEDIA,GB 343968563,400,Advertising & Marketing,OVERHEADS,EXPENSE,30,INPUT2
2026-02-26,SPEND bank txn,cec7fff4-66c8-4d71-9c4f-3dcb75f7ef5e,CAPIFY,CAPIFY ref: ,864,CAPIFY UK LLC,TERMLIAB,LIABILITY,49.16,NONE
2026-01-28,SPEND bank txn,cfc840e1-4877-411b-bb72-11ab9ba10716,Credit Flex,CREDIT_FLEX_FASANARA_COLLECTIONS,914,Credit Flex 1530.15,CURRLIAB,LIABILITY,414.61,NONE
2026-01-05,SPEND bank txn,d0964b65-2cec-4724-8926-019a96d6c5c3,CAPIFY,CAPIFY ref: ,864,CAPIFY UK LLC,TERMLIAB,LIABILITY,49.16,NONE
2025-11-21,SPEND bank txn,d0aae64b-4193-4183-aa64-99bdd665ef20,CAPIFY,CAPIFY ref: ,864,CAPIFY UK LLC,TERMLIAB,LIABILITY,49.16,NONE
2026-03-27,SPEND bank txn,d0e4e431-cbb3-462e-b4ec-cdf050efb444,CAPIFY,CAPIFY ref: ,864,CAPIFY UK LLC,TERMLIAB,LIABILITY,49.16,NONE
2025-10-31,SPEND bank txn,d151ddfb-5799-44af-9f6d-e40a149d7976,PROREMAPS,"PROREMAPS.CO.UK - Unit 4, Whitacre Industrial Park Whitacre Str, HUDDERSFIELD",310,Cost of Goods Sold,DIRECTCOSTS,EXPENSE,74.16,INPUT2
2025-12-17,SPEND bank txn,d1669a6d-529d-4154-a8c4-8cb757c574a3,dvsa,,325,Direct Expenses,DIRECTCOSTS,EXPENSE,102.5,NONE
2026-01-02,SPEND bank txn,d19c95d8-cc67-4471-b9e9-26896c7dff71,CAPIFY,CAPIFY ref: ,864,CAPIFY UK LLC,TERMLIAB,LIABILITY,49.16,NONE
2025-11-18,SPEND bank txn,d277e9a4-da42-4b58-acb4-822f127afa0e,CAPIFY,CAPIFY ref: ,864,CAPIFY UK LLC,TERMLIAB,LIABILITY,49.16,NONE
2026-04-10,SPEND bank txn,d2e98dcd-48c7-4e3a-a143-fb7bdf154927,CAPIFY,CAPIFY ref: ,864,CAPIFY UK LLC,TERMLIAB,LIABILITY,49.16,NONE
2026-01-29,SPEND bank txn,d3619827-cd11-4ef1-a516-e2a7a6c539e8,Amazon,"AMZNMktplace*Z33UX91D4 - 1 Principal Pl, Worship St, LONDON",310,Cost of Goods Sold,DIRECTCOSTS,EXPENSE,11.95,INPUT2
2026-01-10,SPEND bank txn,d3948796-a7dc-432f-b40b-830ae875232d,dvsa,,325,Direct Expenses,DIRECTCOSTS,EXPENSE,102.5,NONE
2026-02-23,SPEND bank txn,d3e45cc4-c339-49f2-bd72-3c201dbffeb0,CAPIFY,CAPIFY ref: ,864,CAPIFY UK LLC,TERMLIAB,LIABILITY,49.16,NONE
2026-01-10,SPEND bank txn,d4e57ddb-d7d6-4f30-a43f-545ca2fcdd81,GB PRINT & WEBSITE,,461,Printing & Stationery,OVERHEADS,EXPENSE,350,NONE
2026-03-24,SPEND bank txn,d5257f11-f22a-47af-9583-511a6e2e3294,Youlend,YOULEND ref: ,900,You Lend Loan,TERMLIAB,LIABILITY,78.88,NONE
2025-12-15,SPEND bank txn,d5324dd3-c5d0-4ce0-906d-7f7b0c2ff924,CAPIFY,CAPIFY ref: ,864,CAPIFY UK LLC,TERMLIAB,LIABILITY,49.16,NONE
2025-10-31,SPEND bank txn,d6c0a570-01ce-488a-8f3a-b213a3d1bbfb,Ian W Bentley Bulk Transport Ltd,Ian W Bentley Bulk Transport Ltd ref: ,469,Rent & Rates,OVERHEADS,EXPENSE,3250,INPUT2
2026-02-22,SPEND bank txn,d6d76a79-144e-4b99-bb7d-fe53e708cc29,Alliance automotive UK LV ltd,VAT: GB945169595,310,Cost of Goods Sold,DIRECTCOSTS,EXPENSE,408,INPUT2
2025-10-31,SPEND bank txn,d72e9cdd-f984-47ce-bff0-7e47cd9c3acb,CAPIFY UK LLC,,864,CAPIFY UK LLC,TERMLIAB,LIABILITY,49.16,NONE
2025-11-22,SPEND bank txn,d73489a4-45a8-423a-8a06-d3ba94a44792,SCOTT FILL,Scott Fill ref: ,814,Wages Payable - Payroll,CURRLIAB,LIABILITY,600,NONE
2025-11-13,SPEND bank txn,d7bc2460-8b4a-4b8f-9844-bb17d12af978,RETAIL MOTOR IND F,,485,Subscriptions,OVERHEADS,EXPENSE,153.5,NONE
2026-01-24,SPEND bank txn,d83cf50b-69c2-4e4e-8b01-88103f90d3bb,PROREMAPS,"PROREMAPS.CO.UK - Unit 4, Whitacre Industrial Park Whitacre Str, HUDDERSFIELD",310,Cost of Goods Sold,DIRECTCOSTS,EXPENSE,74.16,INPUT2
2025-12-23,SPEND bank txn,d8d759f9-6217-4c14-9e93-5195389b0974,CAPIFY,CAPIFY ref: ,864,CAPIFY UK LLC,TERMLIAB,LIABILITY,49.16,NONE
2026-01-17,SPEND bank txn,d9267e1d-918e-463d-8eba-056041ff7cfd,Credit Flex,CREDIT_FLEX_FASANARA_COLLECTIONS,922,Credit Flex 850,CURRLIAB,LIABILITY,158.47,NONE
2026-04-20,SPEND bank txn,d98b1c9e-24de-4e18-82ff-93d17707a875,BOOKMYGARAGE,,310,Cost of Goods Sold,DIRECTCOSTS,EXPENSE,24,NONE
2026-02-06,SPEND bank txn,d9e8bcc5-bcc3-4c60-a98b-02a8010e51ea,Credit Flex,CREDIT_FLEX_FASANARA_COLLECTIONS,918,Credit Flex 3800,CURRLIAB,LIABILITY,388.62,NONE
2025-11-10,SPEND bank txn,da213bf2-576a-447d-a613-c2b8cf34a4db,Credit Flex,CREDIT_FLEX_FASANARA_COLLECTIONS,913,Credit Flex 916.43,CURRLIAB,LIABILITY,248.32,NONE
2025-12-01,SPEND bank txn,da466a8a-9172-497f-b759-6b46851402f4,DVLA-J25SJF,DVLA-J25SJF ref: ,325,Direct Expenses,DIRECTCOSTS,EXPENSE,23.18,NONE
2025-12-18,SPEND bank txn,dacbcfac-26db-4aed-9466-5abad60f40bf,BANOZE TYRES WHOLESALE,VAT No: GB247160514,310,Cost of Goods Sold,DIRECTCOSTS,EXPENSE,521.35,INPUT2
2026-04-17,SPEND bank txn,db92aaaa-f760-4792-9125-0e3b2ac1211e,PROREMAPS,"PROREMAPS.CO.UK - Unit 4, Whitacre Industrial Park Whitacre Str, HUDDERSFIELD",310,Cost of Goods Sold,DIRECTCOSTS,EXPENSE,74.16,INPUT2
2025-11-14,SPEND bank txn,dcd2a86a-23be-4e94-bcf1-476ccf04c471,CAPIFY,CAPIFY ref: ,864,CAPIFY UK LLC,TERMLIAB,LIABILITY,49.16,NONE
2026-04-21,SPEND bank txn,dd0e75b2-f0b9-4777-a99c-ae7ea617a501,Youlend,YOULEND ref: ,900,You Lend Loan,TERMLIAB,LIABILITY,78.88,NONE
2026-02-13,SPEND bank txn,dd47a265-f7c6-4dd0-8fba-7e7f4263973f,CAPIFY,CAPIFY ref: ,864,CAPIFY UK LLC,TERMLIAB,LIABILITY,49.16,NONE
2026-04-15,SPEND bank txn,ddcc16a3-b3c8-4496-922a-db1012082847,Alliance automotive UK LV ltd,VAT: GB945169595,310,Cost of Goods Sold,DIRECTCOSTS,EXPENSE,300,INPUT2
2025-12-24,SPEND bank txn,de294602-8713-46d9-815a-33242f65c1e2,dvsa,,325,Direct Expenses,DIRECTCOSTS,EXPENSE,102.5,NONE
2025-12-01,SPEND bank txn,de578c90-a0bf-4d03-acf7-ca3fa9a06076,DVLA-VN08LZK,DVLA-VN08LZK ref: ,325,Direct Expenses,DIRECTCOSTS,EXPENSE,22.31,NONE
2026-02-17,SPEND bank txn,deb29699-c526-4a06-a0c1-f55ee45d24b3,BOOKMYGARAGE,,310,Cost of Goods Sold,DIRECTCOSTS,EXPENSE,144,NONE
2026-04-09,SPEND bank txn,dec23987-81ec-4452-b1fe-b4152aae153c,Ian W Bentley Bulk Transport Ltd,Ian W Bentley Bulk Transport Ltd ref: ,469,Rent & Rates,OVERHEADS,EXPENSE,1000,INPUT2
2025-11-24,SPEND bank txn,dee67f29-9fb4-4217-9403-7795be266ab6,CLOSE-KONSILEO,CLOSE-KONSILEO ref: ,433,Insurance,OVERHEADS,EXPENSE,875.71,EXEMPTINPUT
2026-06-17,SPEND bank txn,defaf66e-c2a6-48df-85cd-e07c5c79826e,Credit Flex,CREDIT_FLEX_FASANARA_COLLECTIONS,922,Credit Flex 850,CURRLIAB,LIABILITY,158.2,NONE
2025-12-12,SPEND bank txn,df4335fa-313a-4053-87d3-132631c29ed3,FDMS,FDMS ref: ,485,Subscriptions,OVERHEADS,EXPENSE,54.8,INPUT2
2026-04-18,SPEND bank txn,dfb1913c-d867-4f9d-974d-d80d0de50e4f,PROREMAPS,"PROREMAPS.CO.UK - Unit 4, Whitacre Industrial Park Whitacre Str, HUDDERSFIELD",310,Cost of Goods Sold,DIRECTCOSTS,EXPENSE,74.16,INPUT2
2025-11-20,SPEND bank txn,dfba43fe-1b56-4e52-93a2-4d5de3d48f30,CAPIFY,CAPIFY ref: ,864,CAPIFY UK LLC,TERMLIAB,LIABILITY,49.16,NONE
2026-04-17,SPEND bank txn,e00f5e72-0982-41eb-84b4-2b5004521e88,Youlend,YOULEND ref: ,900,You Lend Loan,TERMLIAB,LIABILITY,78.88,NONE
2026-02-01,SPEND bank txn,e04002d4-f68d-4ab9-9005-a7eb7c7c0463,Bank fee,Fees: Bank transfer and Direct Debit for last month (20p per transaction),404,Bank Fees,OVERHEADS,EXPENSE,69.99,EXEMPTINPUT
2026-03-20,SPEND bank txn,e05e85a2-27cb-4e15-b664-c3aee6eb5185,ICONIC MEDIA,GB 343968563,400,Advertising & Marketing,OVERHEADS,EXPENSE,30,INPUT2
2025-11-03,SPEND bank txn,e0922304-1f46-4e13-a684-45930a602f04,DVLA-VN08LZK,DVLA-VN08LZK ref: ,325,Direct Expenses,DIRECTCOSTS,EXPENSE,22.31,NONE
2026-02-23,SPEND bank txn,e0bbc773-0843-4256-9184-7820351206ae,Youlend,YOULEND ref: ,900,You Lend Loan,TERMLIAB,LIABILITY,78.88,NONE
2025-11-20,SPEND bank txn,e13e5bd9-1d63-4686-af99-b69259174cd0,GOCARDLESS,,400,Advertising & Marketing,OVERHEADS,EXPENSE,33.12,INPUT2
2025-12-12,SPEND bank txn,e1922245-b24c-4c57-a09f-2b3bd558b96f,National World Publishing,"National World Publish - 26 Whitehall Road, LEEDS",480,Staff Training,OVERHEADS,EXPENSE,30,NONE
2026-04-28,SPEND bank txn,e19f83d3-295e-45f2-ba32-ce1bbc2325f4,Amazon,"Amazon.co.uk*EY01E0VI5 - 1 Principal Place, Worship Str, LONDON",310,Cost of Goods Sold,DIRECTCOSTS,EXPENSE,34.99,INPUT2
2026-03-17,SPEND bank txn,e1b01901-4578-4449-a87d-73f7290821cf,Alliance automotive UK LV ltd,VAT: GB945169595,310,Cost of Goods Sold,DIRECTCOSTS,EXPENSE,235.32,INPUT2
2026-03-02,SPEND bank txn,e1c1ca33-779e-466b-99bb-f12f8fe8822c,QUANTUM FUNDING,QUANTUM FUNDING ref: ,903,Quantum Funding,CURRLIAB,LIABILITY,606.64,NONE
2026-02-11,SPEND bank txn,e238fa7f-6c6c-4eee-bf26-0ca2de283a74,PROREMAPS,"PROREMAPS.CO.UK - Unit 4, Whitacre Industrial Park Whitacre Str, HUDDERSFIELD",310,Cost of Goods Sold,DIRECTCOSTS,EXPENSE,74.16,INPUT2
2025-12-19,SPEND bank txn,e3625a24-49a1-4346-bfcc-ea7cd9ddcc31,CAPIFY,CAPIFY ref: ,864,CAPIFY UK LLC,TERMLIAB,LIABILITY,49.16,NONE
2025-11-03,SPEND bank txn,e37c48bc-5f0e-4d3a-a113-a28a02562fa1,DAWN ROUND,Dawn Round ref: ,325,Direct Expenses,DIRECTCOSTS,EXPENSE,500,NONE
2026-03-07,SPEND bank txn,e4a2244e-7b6b-4331-9763-091ba2187519,PROREMAPS,"PROREMAPS.CO.UK - Unit 4, Whitacre Industrial Park Whitacre Str, HUDDERSFIELD",310,Cost of Goods Sold,DIRECTCOSTS,EXPENSE,74.16,INPUT2
2026-03-28,SPEND bank txn,e4bc6380-befc-4908-a46c-033bab1e2a6e,REECE RILEY,Reece Riley ref: ,814,Wages Payable - Payroll,CURRLIAB,LIABILITY,600,NONE
2026-02-09,SPEND bank txn,e4d4d163-75e4-47a8-be52-1fc7c28b3f21,SCOTT FILL,Scott Fill ref: ,814,Wages Payable - Payroll,CURRLIAB,LIABILITY,250,NONE
2026-02-05,SPEND bank txn,e51255b7-e4b5-4747-a74b-a73147be1b74,dvsa,,325,Direct Expenses,DIRECTCOSTS,EXPENSE,102.5,NONE
2026-01-16,SPEND bank txn,e52c62c0-e21b-44f0-978d-a36c2ba4b78b,CAPIFY,CAPIFY ref: ,864,CAPIFY UK LLC,TERMLIAB,LIABILITY,49.16,NONE
2025-12-06,SPEND bank txn,e5962878-8790-4994-9599-c851ac3d580e,Credit Flex,CREDIT_FLEX_FASANARA_COLLECTIONS,912,Credit Flex - 827.08,CURRLIAB,LIABILITY,224.11,NONE
2025-12-01,SPEND bank txn,e5f8216f-bf00-4580-b8dc-a545be3003ec,QUANTUM FUNDING,QUANTUM FUNDING ref: ,903,Quantum Funding,CURRLIAB,LIABILITY,606.64,NONE
2026-01-26,SPEND bank txn,e7b3e57b-7bd9-4139-8dfb-8cd45f83f501,CAPIFY,CAPIFY ref: ,864,CAPIFY UK LLC,TERMLIAB,LIABILITY,49.16,NONE
2026-04-16,SPEND bank txn,e81d4e56-60df-4346-b1a1-36cf91b07b88,PROREMAPS,"PROREMAPS.CO.UK - Unit 4, Whitacre Industrial Park Whitacre Str, HUDDERSFIELD",310,Cost of Goods Sold,DIRECTCOSTS,EXPENSE,49.44,INPUT2
2026-01-21,SPEND bank txn,e88138a2-aacd-4e7e-a685-d06c410ee50d,Youlend,YOULEND ref: ,900,You Lend Loan,TERMLIAB,LIABILITY,78.88,NONE
2025-12-24,SPEND bank txn,e92e518e-8434-488b-91aa-ab4e8ef0c9a4,Youlend,YOULEND ref: ,900,You Lend Loan,TERMLIAB,LIABILITY,78.88,NONE
2025-11-04,SPEND bank txn,e9b0c959-eae5-43bd-9c33-3e32cf849683,PROREMAPS,"PROREMAPS.CO.UK - Unit 4, Whitacre Industrial Park Whitacre Str, HUDDERSFIELD",310,Cost of Goods Sold,DIRECTCOSTS,EXPENSE,148.32,INPUT2
2025-11-19,SPEND bank txn,ea327ee2-18bd-41a3-be30-4b898ff9c34b,dvsa,,325,Direct Expenses,DIRECTCOSTS,EXPENSE,102.5,NONE
2025-11-10,SPEND bank txn,ea32b85f-879f-43ea-9e17-7e97914e97a7,Amazon,"AMZNMktplace*E60N58N85 - 1 Principal Pl, Worship St, LONDON",310,Cost of Goods Sold,DIRECTCOSTS,EXPENSE,6.99,INPUT2
2026-03-09,SPEND bank txn,ea87b559-b27c-42b3-b156-06d3728d4b0d,CAPIFY,CAPIFY ref: ,864,CAPIFY UK LLC,TERMLIAB,LIABILITY,49.16,NONE
2026-01-22,SPEND bank txn,eae31e95-ef08-4087-99f7-b3ee3ae7b7db,PROREMAPS,"PROREMAPS.CO.UK - Unit 4, Whitacre Industrial Park Whitacre Str, HUDDERSFIELD",310,Cost of Goods Sold,DIRECTCOSTS,EXPENSE,74.16,INPUT2
2026-04-20,SPEND bank txn,ec85ec6b-ebb8-4546-987f-d0220220ca40,Youlend,YOULEND ref: ,900,You Lend Loan,TERMLIAB,LIABILITY,78.88,NONE
2026-04-02,SPEND bank txn,ed422339-9fc1-4dc9-8b68-015dec0ed0f7,Napa Auto Parts,,310,Cost of Goods Sold,DIRECTCOSTS,EXPENSE,500,INPUT2
2026-04-28,SPEND bank txn,ed596d2f-3272-4e91-b466-de584b13d325,Youlend,YOULEND ref: ,900,You Lend Loan,TERMLIAB,LIABILITY,78.88,NONE
